Depth,Density
394.26,2.61
394.41,2.6
394.56,2.6
394.72,2.6
394.87,2.59
395.02,2.57
395.17,2.52
395.33,2.45
395.48,2.38
395.63,2.29
395.78,2.22
395.94,2.2
396.09,2.23
396.24,2.3
396.39,2.39
396.54,2.46
396.7,2.51
396.85,2.56
397,2.6
397.15,2.63
397.31,2.64
397.46,2.64
397.61,2.64
397.76,2.64
397.92,2.62
398.07,2.61
398.22,2.59
398.37,2.58
398.53,2.57
398.68,2.57
398.83,2.57
398.98,2.58
399.14,2.59
399.29,2.6
399.44,2.6
399.59,2.61
399.75,2.62
399.9,2.62
400.05,2.61
400.2,2.59
400.35,2.56
400.51,2.54
400.66,2.51
400.81,2.48
400.96,2.46
401.12,2.44
401.27,2.43
401.42,2.43
401.57,2.43
401.73,2.44
401.88,2.44
402.03,2.43
402.18,2.43
402.34,2.42
402.49,2.42
402.64,2.42
402.79,2.42
402.95,2.43
403.1,2.44
403.25,2.45
403.4,2.47
403.56,2.47
403.71,2.47
403.86,2.45
404.01,2.43
404.16,2.42
404.32,2.42
404.47,2.42
404.62,2.42
404.77,2.43
404.93,2.43
405.08,2.45
405.23,2.46
405.38,2.47
405.54,2.48
405.69,2.5
405.84,2.53
405.99,2.57
406.15,2.61
406.3,2.63
406.45,2.64
406.6,2.62
406.76,2.54
406.91,2.4
407.06,2.2
407.21,2
407.37,1.84
407.52,1.75
407.67,1.72
407.82,1.75
407.97,1.84
408.13,1.99
408.28,2.18
408.43,2.4
408.58,2.57
408.74,2.63
408.89,2.63
409.04,2.6
409.19,2.53
409.35,2.36
409.5,2.06
409.65,1.77
409.8,1.61
409.96,1.6
410.11,1.6
410.26,1.6
410.41,1.67
410.57,1.78
410.72,1.83
410.87,1.86
411.02,1.94
411.18,2.05
411.33,2.18
411.48,2.31
411.63,2.41
411.78,2.46
411.94,2.49
412.09,2.5
412.24,2.46
412.39,2.3
412.55,2.09
412.7,1.91
412.85,1.81
413,1.8
413.16,1.88
413.31,2.03
413.46,2.17
413.61,2.17
413.77,2.04
413.92,1.9
414.07,1.82
414.22,1.82
414.38,1.85
414.53,1.88
414.68,1.87
414.83,1.84
414.99,1.84
415.14,1.9
415.29,2.01
415.44,2.14
415.59,2.29
415.75,2.41
415.9,2.48
416.05,2.52
416.2,2.55
416.36,2.57
416.51,2.59
416.66,2.59
416.81,2.57
416.97,2.55
417.12,2.53
417.27,2.5
417.42,2.49
417.58,2.48
417.73,2.48
417.88,2.5
418.03,2.5
418.19,2.5
418.34,2.48
418.49,2.45
418.64,2.42
418.8,2.38
418.95,2.34
419.1,2.33
419.25,2.35
419.4,2.37
419.56,2.4
419.71,2.4
419.86,2.4
420.01,2.4
420.17,2.41
420.32,2.41
420.47,2.41
420.62,2.41
420.78,2.41
420.93,2.41
421.08,2.41
421.23,2.41
421.39,2.41
421.54,2.41
421.69,2.41
421.84,2.41
422,2.41
422.15,2.41
422.3,2.4
422.45,2.4
422.61,2.41
422.76,2.42
422.91,2.44
423.06,2.47
423.21,2.5
423.37,2.53
423.52,2.55
423.67,2.55
423.82,2.48
423.98,2.29
424.13,2.1
424.28,2.02
424.43,2.01
424.59,2.04
424.74,2.1
424.89,2.16
425.04,2.13
425.2,2.03
425.35,1.98
425.5,1.99
425.65,2.05
425.81,2.14
425.96,2.14
426.11,1.99
426.26,1.84
426.42,1.77
426.57,1.8
426.72,1.93
426.87,2.14
427.02,2.36
427.18,2.43
427.33,2.25
427.48,2.04
427.63,1.96
427.79,1.98
427.94,2.04
428.09,2.11
428.24,2.15
428.4,2.14
428.55,2.07
428.7,1.96
428.85,1.85
429.01,1.79
429.16,1.79
429.31,1.87
429.46,1.96
429.62,1.99
429.77,1.97
429.92,1.95
430.07,1.96
430.23,1.98
430.38,1.96
430.53,1.9
430.68,1.85
430.83,1.84
430.99,1.86
431.14,1.91
431.29,1.96
431.44,2.01
431.6,2.07
431.75,2.17
431.9,2.29
432.05,2.43
432.21,2.52
432.36,2.54
432.51,2.52
432.66,2.49
432.82,2.44
432.97,2.39
433.12,2.35
433.27,2.31
433.43,2.29
433.58,2.27
433.73,2.25
433.88,2.24
434.04,2.25
434.19,2.22
434.34,2.17
434.49,2.12
434.64,2.1
434.8,2.16
434.95,2.29
435.1,2.43
435.25,2.54
435.41,2.59
435.56,2.61
435.71,2.62
435.86,2.63
436.02,2.65
436.17,2.66
436.32,2.65
436.47,2.65
436.63,2.64
436.78,2.62
436.93,2.58
437.08,2.55
437.24,2.54
437.39,2.52
437.54,2.54
437.69,2.58
437.85,2.59
438,2.6
438.15,2.62
438.3,2.63
438.45,2.63
438.61,2.64
438.76,2.64
438.91,2.62
439.06,2.6
439.22,2.59
439.37,2.58
439.52,2.57
439.67,2.56
439.83,2.54
439.98,2.53
440.13,2.53
440.28,2.53
440.44,2.54
440.59,2.54
440.74,2.53
440.89,2.52
441.05,2.52
441.2,2.52
441.35,2.52
441.5,2.52
441.66,2.5
441.81,2.49
441.96,2.48
442.11,2.48
442.26,2.48
442.42,2.49
442.57,2.49
442.72,2.5
442.87,2.51
443.03,2.51
443.18,2.49
443.33,2.39
443.48,2.22
443.64,2.09
443.79,2.04
443.94,2.04
444.09,2.03
444.25,2
444.4,1.95
444.55,1.9
444.7,1.87
444.86,1.88
445.01,1.89
445.16,1.87
445.31,1.85
445.47,1.85
445.62,1.84
445.77,1.82
445.92,1.81
446.07,1.81
446.23,1.82
446.38,1.85
446.53,1.85
446.68,1.81
446.84,1.79
446.99,1.82
447.14,1.87
447.29,1.87
447.45,1.81
447.6,1.73
447.75,1.66
447.9,1.64
448.06,1.65
448.21,1.7
448.36,1.8
448.51,1.96
448.67,2.15
448.82,2.24
448.97,2.21
449.12,2.11
449.28,2.03
449.43,1.98
449.58,1.97
449.73,1.99
449.88,2.05
450.04,2.17
450.19,2.3
450.34,2.4
450.49,2.44
450.65,2.44
450.8,2.44
450.95,2.43
451.1,2.43
451.26,2.44
451.41,2.44
451.56,2.43
451.71,2.42
451.87,2.4
452.02,2.38
452.17,2.36
452.32,2.35
452.48,2.35
452.63,2.35
452.78,2.36
452.93,2.38
453.09,2.38
453.24,2.39
453.39,2.39
453.54,2.4
453.69,2.42
453.85,2.43
454,2.44
454.15,2.45
454.3,2.45
454.46,2.42
454.61,2.38
454.76,2.37
454.91,2.38
455.07,2.43
455.22,2.49
455.37,2.55
455.52,2.59
455.68,2.64
455.83,2.69
455.98,2.72
456.13,2.71
456.29,2.68
456.44,2.63
456.59,2.59
456.74,2.58
456.9,2.6
457.05,2.63
457.2,2.62
457.35,2.47
457.5,2.16
457.66,1.88
457.81,1.74
457.96,1.73
458.11,1.8
458.27,1.91
458.42,2
458.57,2.05
458.72,2.09
458.88,2.12
459.03,2.15
459.18,2.16
459.33,2.16
459.49,2.16
459.64,2.16
459.79,2.14
459.94,2.12
460.1,2.13
460.25,2.1
460.4,1.97
460.55,1.77
460.71,1.61
460.86,1.6
461.01,1.6
461.16,1.6
461.31,1.6
461.47,1.6
461.62,1.6
461.77,1.6
461.92,1.6
462.08,1.6
462.23,1.67
462.38,1.8
462.53,1.95
462.69,2.13
462.84,2.32
462.99,2.46
463.14,2.53
463.3,2.58
463.45,2.6
463.6,2.62
463.75,2.61
463.91,2.6
464.06,2.59
464.21,2.57
464.36,2.56
464.52,2.55
464.67,2.55
464.82,2.55
464.97,2.52
465.12,2.45
465.28,2.34
465.43,2.24
465.58,2.2
465.73,2.21
465.89,2.28
466.04,2.38
466.19,2.47
466.34,2.52
466.5,2.53
466.65,2.53
466.8,2.53
466.95,2.53
467.11,2.53
467.26,2.53
467.41,2.53
467.56,2.53
467.72,2.53
467.87,2.54
468.02,2.55
468.17,2.56
468.33,2.57
468.48,2.55
468.63,2.54
468.78,2.53
468.93,2.52
469.09,2.48
469.24,2.44
469.39,2.4
469.54,2.38
469.7,2.39
469.85,2.43
470,2.5
470.15,2.55
470.31,2.58
470.46,2.59
470.61,2.59
470.76,2.59
470.92,2.59
471.07,2.6
471.22,2.6
471.37,2.6
471.53,2.59
471.68,2.58
471.83,2.56
471.98,2.55
472.14,2.53
472.29,2.52
472.44,2.51
472.59,2.5
472.74,2.5
472.9,2.5
473.05,2.52
473.2,2.53
473.35,2.55
473.51,2.58
473.66,2.59
473.81,2.61
473.96,2.61
474.12,2.6
474.27,2.59
474.42,2.57
474.57,2.55
474.73,2.54
474.88,2.53
475.03,2.53
475.18,2.54
475.34,2.55
475.49,2.54
475.64,2.44
475.79,2.29
475.95,2.18
476.1,2.14
476.25,2.17
476.4,2.26
476.55,2.39
476.71,2.48
476.86,2.54
477.01,2.58
477.16,2.54
477.32,2.4
477.47,2.25
477.62,2.15
477.77,2.08
477.93,2.07
478.08,2.1
478.23,2.14
478.38,2.21
478.54,2.29
478.69,2.35
478.84,2.37
478.99,2.37
479.15,2.35
479.3,2.28
479.45,2.18
479.6,2.08
479.76,1.95
479.91,1.78
480.06,1.62
480.21,1.6
480.36,1.6
480.52,1.6
480.67,1.6
480.82,1.6
480.97,1.6
481.13,1.6
481.28,1.6
481.43,1.6
481.58,1.6
481.74,1.6
481.89,1.6
482.04,1.6
482.19,1.6
482.35,1.63
482.5,1.7
482.65,1.72
482.8,1.71
482.96,1.72
483.11,1.78
483.26,1.88
483.41,2
483.57,2.09
483.72,2.13
483.87,2.12
484.02,2.11
484.17,2.13
484.33,2.16
484.48,2.19
484.63,2.18
484.78,2.15
484.94,2.13
485.09,2.12
485.24,2.11
485.39,2.09
485.55,2.08
485.7,2.06
485.85,2
486,1.93
486.16,1.85
486.31,1.8
486.46,1.8
486.61,1.86
486.77,1.97
486.92,2.09
487.07,2.18
487.22,2.25
487.38,2.29
487.53,2.32
487.68,2.33
487.83,2.26
487.98,2.14
488.14,2.06
488.29,2.04
488.44,2.05
488.59,2.11
488.75,2.15
488.9,2.12
489.05,2.02
489.2,1.91
489.36,1.84
489.51,1.83
489.66,1.89
489.81,1.99
489.97,2.07
490.12,2.06
490.27,1.97
490.42,1.89
490.58,1.85
490.73,1.88
490.88,1.97
491.03,2.09
491.19,2.2
491.34,2.28
491.49,2.26
491.64,2.21
491.79,2.19
491.95,2.19
492.1,2.22
492.25,2.25
492.4,2.21
492.56,2.13
492.71,2.06
492.86,2.01
493.01,1.98
493.17,1.99
493.32,2.02
493.47,2.01
493.62,1.96
493.78,1.88
493.93,1.8
494.08,1.77
494.23,1.82
494.39,1.91
494.54,2
494.69,2.08
494.84,2.13
495,2.18
495.15,2.24
495.3,2.28
495.45,2.29
495.6,2.25
495.76,2.11
495.91,1.95
496.06,1.83
496.21,1.77
496.37,1.76
496.52,1.75
496.67,1.73
496.82,1.73
496.98,1.76
497.13,1.84
497.28,1.94
497.43,1.99
497.59,1.96
497.74,1.87
497.89,1.76
498.04,1.68
498.2,1.68
498.35,1.75
498.5,1.82
498.65,1.85
498.81,1.83
498.96,1.86
499.11,1.96
499.26,2.18
499.41,2.44
499.57,2.57
499.72,2.57
499.87,2.54
500.02,2.5
500.18,2.44
500.33,2.33
500.48,2.2
500.63,2.1
500.79,2.05
500.94,2.05
501.09,2.08
501.24,2.06
501.4,1.97
501.55,1.84
501.7,1.73
501.85,1.64
502.01,1.6
502.16,1.61
502.31,1.65
502.46,1.75
502.62,1.88
502.77,2.03
502.92,2.15
503.07,2.21
503.22,2.19
503.38,2.14
503.53,2.09
503.68,2.02
503.83,1.96
503.99,1.92
504.14,1.93
504.29,1.98
504.44,2.03
504.6,2.08
504.75,2.1
504.9,2.11
505.05,2.14
505.21,2.19
505.36,2.25
505.51,2.35
505.66,2.44
505.82,2.48
505.97,2.48
506.12,2.47
506.27,2.43
506.43,2.4
506.58,2.39
506.73,2.42
506.88,2.45
507.03,2.48
507.19,2.44
507.34,2.25
507.49,1.99
507.64,1.75
507.8,1.64
507.95,1.64
508.1,1.71
508.25,1.79
508.41,1.83
508.56,1.79
508.71,1.72
508.86,1.68
509.02,1.7
509.17,1.78
509.32,1.9
509.47,2.04
509.63,2.17
509.78,2.25
509.93,2.2
510.08,2.09
510.24,2.01
510.39,1.98
510.54,1.98
510.69,1.99
510.84,1.98
511,1.98
511.15,2
511.3,2.06
511.45,2.13
511.61,2.19
511.76,2.25
511.91,2.35
512.06,2.48
512.22,2.58
512.37,2.61
512.52,2.6
512.67,2.59
512.83,2.58
512.98,2.57
513.13,2.56
513.28,2.57
513.44,2.56
513.59,2.55
513.74,2.53
513.89,2.5
514.05,2.48
514.2,2.47
514.35,2.46
514.5,2.46
514.65,2.42
514.81,2.3
514.96,2.14
515.11,2.02
515.26,1.98
515.42,2.01
515.57,2.1
515.72,2.12
515.87,1.98
516.03,1.82
516.18,1.74
516.33,1.76
516.48,1.87
516.64,2.06
516.79,2.22
516.94,2.32
517.09,2.4
517.25,2.47
517.4,2.51
517.55,2.53
517.7,2.54
517.86,2.56
518.01,2.57
518.16,2.58
518.31,2.58
518.46,2.54
518.62,2.45
518.77,2.34
518.92,2.26
519.07,2.23
519.23,2.24
519.38,2.27
519.53,2.31
519.68,2.35
519.84,2.38
519.99,2.41
520.14,2.43
520.29,2.44
520.45,2.45
520.6,2.47
520.75,2.5
520.9,2.52
521.06,2.53
521.21,2.54
521.36,2.53
521.51,2.51
521.67,2.47
521.82,2.4
521.97,2.29
522.12,2.15
522.27,2.01
522.43,1.86
522.58,1.74
522.73,1.64
522.88,1.6
523.04,1.6
523.19,1.6
523.34,1.63
523.49,1.72
523.65,1.84
523.8,1.94
523.95,1.98
524.1,1.94
524.26,1.86
524.41,1.78
524.56,1.72
524.71,1.7
524.87,1.7
525.02,1.71
525.17,1.72
525.32,1.75
525.48,1.79
525.63,1.86
525.78,1.93
525.93,1.97
526.08,1.99
526.24,2
526.39,2.02
526.54,2.03
526.69,1.98
526.85,1.86
527,1.7
527.15,1.6
527.3,1.6
527.46,1.6
527.61,1.66
527.76,1.77
527.91,1.88
528.07,1.99
528.22,2.1
528.37,2.19
528.52,2.23
528.68,2.23
528.83,2.24
528.98,2.28
529.13,2.37
529.29,2.48
529.44,2.58
529.59,2.62
529.74,2.62
529.89,2.61
530.05,2.59
530.2,2.57
530.35,2.55
530.5,2.54
530.66,2.54
530.81,2.55
530.96,2.56
531.11,2.56
531.27,2.56
531.42,2.55
531.57,2.54
531.72,2.53
531.88,2.53
532.03,2.52
532.18,2.52
532.33,2.51
532.49,2.5
532.64,2.5
532.79,2.49
532.94,2.49
533.1,2.5
533.25,2.5
533.4,2.51
533.55,2.52
533.7,2.54
533.86,2.55
534.01,2.57
534.16,2.59
534.31,2.6
534.47,2.6
534.62,2.58
534.77,2.56
534.92,2.54
535.08,2.53
535.23,2.52
535.38,2.52
535.53,2.52
535.69,2.52
535.84,2.52
535.99,2.52
536.14,2.52
536.3,2.51
536.45,2.51
536.6,2.51
536.75,2.52
536.91,2.53
537.06,2.54
537.21,2.57
537.36,2.59
537.51,2.6
537.67,2.61
537.82,2.61
537.97,2.59
538.12,2.58
538.28,2.55
538.43,2.54
538.58,2.53
538.73,2.52
538.89,2.53
539.04,2.54
539.19,2.54
539.34,2.53
539.5,2.51
539.65,2.48
539.8,2.43
539.95,2.28
540.11,2.02
540.26,1.75
540.41,1.6
540.56,1.6
540.72,1.6
540.87,1.6
541.02,1.74
541.17,1.88
541.32,2.03
541.48,2.2
541.63,2.35
541.78,2.43
541.93,2.45
542.09,2.44
542.24,2.4
542.39,2.29
542.54,2.09
542.7,1.88
542.85,1.72
543,1.63
543.15,1.65
543.31,1.75
543.46,1.92
543.61,2.14
543.76,2.34
543.92,2.42
544.07,2.44
544.22,2.47
544.37,2.53
544.53,2.57
544.68,2.61
544.83,2.63
544.98,2.62
545.13,2.62
545.29,2.62
545.44,2.62
545.59,2.62
545.74,2.62
545.9,2.62
546.05,2.6
546.2,2.58
546.35,2.56
546.51,2.55
546.66,2.55
546.81,2.55
546.96,2.54
547.12,2.53
547.27,2.52
547.42,2.52
547.57,2.52
547.73,2.51
547.88,2.51
548.03,2.51
548.18,2.52
548.34,2.52
548.49,2.53
548.64,2.54
548.79,2.54
548.94,2.53
549.1,2.52
549.25,2.53
549.4,2.55
549.55,2.57
549.71,2.57
549.86,2.56
550.01,2.54
550.16,2.53
550.32,2.53
550.47,2.57
550.62,2.63
550.77,2.67
550.93,2.71
551.08,2.74
551.23,2.75
551.38,2.74
551.54,2.72
551.69,2.7
551.84,2.67
551.99,2.63
552.15,2.56
552.3,2.49
552.45,2.44
552.6,2.4
552.75,2.37
552.91,2.36
553.06,2.36
553.21,2.36
553.36,2.37
553.52,2.37
553.67,2.38
553.82,2.38
553.97,2.38
554.13,2.39
554.28,2.39
554.43,2.4
554.58,2.41
554.74,2.41
554.89,2.41
555.04,2.41
555.19,2.4
555.35,2.4
555.5,2.41
555.65,2.41
555.8,2.43
555.96,2.44
556.11,2.46
556.26,2.47
556.41,2.47
556.56,2.46
556.72,2.46
556.87,2.47
557.02,2.47
557.17,2.48
557.33,2.49
557.48,2.49
557.63,2.5
557.78,2.51
557.94,2.51
558.09,2.51
558.24,2.51
558.39,2.51
558.55,2.48
558.7,2.39
558.85,2.27
559,2.17
559.16,2.09
559.31,2.04
559.46,2.01
559.61,1.99
559.77,1.97
559.92,1.95
560.07,1.94
560.22,1.96
560.37,1.99
560.53,1.99
560.68,1.96
560.83,1.91
560.98,1.87
561.14,1.87
561.29,1.89
561.44,1.9
561.59,1.87
561.75,1.82
561.9,1.79
562.05,1.79
562.2,1.83
562.36,1.88
562.51,1.94
562.66,1.98
562.81,1.99
562.97,1.98
563.12,1.97
563.27,2.05
563.42,2.18
563.58,2.26
563.73,2.24
563.88,2.15
564.03,2.07
564.18,2.05
564.34,2.09
564.49,2.22
564.64,2.39
564.79,2.49
564.95,2.51
565.1,2.52
565.25,2.56
565.4,2.59
565.56,2.54
565.71,2.36
565.86,2.13
566.01,1.93
566.17,1.82
566.32,1.79
566.47,1.84
566.62,1.92
566.78,2
566.93,2.05
567.08,2.04
567.23,1.98
567.39,1.9
567.54,1.85
567.69,1.84
567.84,1.87
567.99,1.93
568.15,2
568.3,2.02
568.45,1.98
568.6,1.92
568.76,1.87
568.91,1.85
569.06,1.85
569.21,1.89
569.37,1.97
569.52,2.08
569.67,2.23
569.82,2.35
569.98,2.39
570.13,2.39
570.28,2.4
570.43,2.45
570.59,2.54
570.74,2.61
570.89,2.55
571.04,2.39
571.2,2.23
571.35,2.09
571.5,1.97
571.65,1.87
571.8,1.78
571.96,1.72
572.11,1.73
572.26,1.8
572.41,1.92
572.57,2.05
572.72,2.16
572.87,2.24
573.02,2.3
573.18,2.33
573.33,2.26
573.48,2.14
573.63,2.02
573.79,1.95
573.94,1.93
574.09,1.95
574.24,1.94
574.4,1.85
574.55,1.74
574.7,1.67
574.85,1.64
575.01,1.65
575.16,1.67
575.31,1.69
575.46,1.74
575.61,1.85
575.77,1.97
575.92,1.99
576.07,1.86
576.22,1.75
576.38,1.68
576.53,1.68
576.68,1.72
576.83,1.74
576.99,1.74
577.14,1.73
577.29,1.72
577.44,1.69
577.6,1.66
577.75,1.65
577.9,1.66
578.05,1.69
578.21,1.73
578.36,1.75
578.51,1.76
578.66,1.75
578.82,1.71
578.97,1.66
579.12,1.6
579.27,1.6
579.42,1.6
579.58,1.6
579.73,1.6
579.88,1.6
580.03,1.6
580.19,1.62
580.34,1.62
580.49,1.6
580.64,1.6
580.8,1.6
580.95,1.6
581.1,1.6
581.25,1.6
581.41,1.6
581.56,1.6
581.71,1.69
581.86,1.8
582.02,1.89
582.17,1.94
582.32,1.96
582.47,1.93
582.63,1.9
582.78,1.9
582.93,1.91
583.08,1.89
583.23,1.84
583.39,1.77
583.54,1.72
583.69,1.68
583.84,1.63
584,1.6
584.15,1.6
584.3,1.6
584.45,1.63
584.61,1.77
584.76,1.93
584.91,2.05
585.06,2.15
585.22,2.23
585.37,2.29
585.52,2.33
585.67,2.36
585.83,2.36
585.98,2.31
586.13,2.19
586.28,2.1
586.44,2.06
586.59,2.1
586.74,2.24
586.89,2.42
587.04,2.54
587.2,2.55
587.35,2.44
587.5,2.19
587.65,1.9
587.81,1.68
587.96,1.6
588.11,1.6
588.26,1.6
588.42,1.6
588.57,1.6
588.72,1.77
588.87,2
589.03,2.23
589.18,2.34
589.33,2.39
589.48,2.4
589.64,2.39
589.79,2.38
589.94,2.38
590.09,2.39
590.25,2.39
590.4,2.39
590.55,2.38
590.7,2.38
590.85,2.38
591.01,2.39
591.16,2.41
591.31,2.42
591.46,2.42
591.62,2.43
591.77,2.44
591.92,2.46
592.07,2.47
592.23,2.48
592.38,2.49
592.53,2.49
592.68,2.49
592.84,2.48
592.99,2.47
593.14,2.46
593.29,2.45
593.45,2.45
593.6,2.44
593.75,2.44
593.9,2.44
594.06,2.45
594.21,2.46
594.36,2.47
594.51,2.48
594.66,2.48
594.82,2.47
594.97,2.47
595.12,2.46
595.27,2.45
595.43,2.44
595.58,2.43
595.73,2.41
595.88,2.41
596.04,2.41
596.19,2.42
596.34,2.42
596.49,2.43
596.65,2.43
596.8,2.41
596.95,2.37
597.1,2.31
597.26,2.28
597.41,2.29
597.56,2.34
597.71,2.43
597.87,2.53
598.02,2.6
598.17,2.64
598.32,2.65
598.47,2.64
598.63,2.62
598.78,2.61
598.93,2.6
599.08,2.59
599.24,2.58
599.39,2.57
599.54,2.57
599.69,2.57
599.85,2.57
600,2.57
600.15,2.57
600.3,2.57
600.46,2.56
600.61,2.55
600.76,2.54
600.91,2.53
601.07,2.52
601.22,2.51
601.37,2.5
601.52,2.49
601.68,2.49
601.83,2.49
601.98,2.5
602.13,2.51
602.28,2.51
602.44,2.5
602.59,2.5
602.74,2.49
602.89,2.5
603.05,2.51
603.2,2.52
603.35,2.51
603.5,2.49
603.66,2.47
603.81,2.4
603.96,2.19
604.11,1.89
604.27,1.64
604.42,1.6
604.57,1.6
604.72,1.6
604.88,1.6
605.03,1.6
605.18,1.6
605.33,1.65
605.49,1.88
605.64,2.14
605.79,2.36
605.94,2.47
606.09,2.53
606.25,2.56
606.4,2.57
606.55,2.59
606.7,2.58
606.86,2.5
607.01,2.28
607.16,1.96
607.31,1.73
607.47,1.62
607.62,1.62
607.77,1.68
607.92,1.72
608.08,1.69
608.23,1.62
608.38,1.6
608.53,1.6
608.69,1.64
608.84,1.71
608.99,1.75
609.14,1.81
609.3,1.91
609.45,2.03
609.6,2.12
609.75,2.09
609.9,1.99
610.06,1.91
610.21,1.89
610.36,1.93
610.51,1.99
610.67,2.08
610.82,2.18
610.97,2.32
611.12,2.48
611.28,2.6
611.43,2.6
611.58,2.53
611.73,2.43
611.89,2.3
612.04,2.1
612.19,1.87
612.34,1.71
612.5,1.64
612.65,1.65
612.8,1.7
612.95,1.77
613.11,1.83
613.26,1.91
613.41,1.98
613.56,2.09
613.71,2.23
613.87,2.39
614.02,2.51
614.17,2.55
614.32,2.55
614.48,2.54
614.63,2.52
614.78,2.51
614.93,2.5
615.09,2.52
615.24,2.54
615.39,2.55
615.54,2.56
615.7,2.55
615.85,2.54
616,2.53
616.15,2.52
616.31,2.52
616.46,2.52
616.61,2.52
616.76,2.52
616.92,2.52
617.07,2.49
617.22,2.37
617.37,2.15
617.52,1.92
617.68,1.75
617.83,1.69
617.98,1.72
618.13,1.83
618.29,2.01
618.44,2.22
618.59,2.38
618.74,2.48
618.9,2.55
619.05,2.59
619.2,2.61
619.35,2.62
619.51,2.64
619.66,2.65
619.81,2.65
619.96,2.63
620.12,2.59
620.27,2.53
620.42,2.48
620.57,2.45
620.73,2.44
620.88,2.43
621.03,2.42
621.18,2.41
621.33,2.4
621.49,2.39
621.64,2.38
621.79,2.37
621.94,2.34
622.1,2.31
622.25,2.3
622.4,2.33
622.55,2.38
622.71,2.41
622.86,2.36
623.01,2.25
623.16,2.15
623.32,2.11
623.47,2.13
623.62,2.22
623.77,2.32
623.93,2.38
624.08,2.4
624.23,2.39
624.38,2.37
624.54,2.31
624.69,2.25
624.84,2.21
624.99,2.22
625.14,2.27
625.3,2.35
625.45,2.4
625.6,2.4
625.75,2.4
625.91,2.4
626.06,2.4
626.21,2.39
626.36,2.36
626.52,2.26
626.67,2.09
626.82,1.91
626.97,1.79
627.13,1.77
627.28,1.81
627.43,1.89
627.58,1.92
627.74,1.9
627.89,1.86
628.04,1.84
628.19,1.84
628.35,1.84
628.5,1.84
628.65,1.84
628.8,1.86
628.95,1.91
629.11,1.96
629.26,2
629.41,2.02
629.56,2
629.72,1.99
629.87,2.01
630.02,2.08
630.17,2.15
630.33,2.23
630.48,2.27
630.63,2.3
630.78,2.34
630.94,2.41
631.09,2.46
631.24,2.43
631.39,2.34
631.55,2.26
631.7,2.22
631.85,2.25
632,2.3
632.16,2.32
632.31,2.28
632.46,2.17
632.61,2.06
632.76,2.01
632.92,2.01
633.07,2.05
633.22,2.11
633.37,2.16
633.53,2.15
633.68,2.08
633.83,2
633.98,1.95
634.14,1.95
634.29,2
634.44,2.08
634.59,2.15
634.75,2.18
634.9,2.2
635.05,2.21
635.2,2.23
635.36,2.23
635.51,2.19
635.66,2.13
635.81,2.08
635.97,2.07
636.12,2.1
636.27,2.14
636.42,2.17
636.57,2.18
636.73,2.18
636.88,2.21
637.03,2.28
637.18,2.37
637.34,2.48
637.49,2.56
637.64,2.6
637.79,2.6
637.95,2.59
638.1,2.58
638.25,2.56
638.4,2.5
638.56,2.39
638.71,2.25
638.86,2.15
639.01,2.08
639.17,2.03
639.32,1.99
639.47,1.97
639.62,1.97
639.78,1.99
639.93,2.02
640.08,2.04
640.23,2.04
640.38,2.05
640.54,2.08
640.69,2.1
640.84,2.1
640.99,2.11
641.15,2.12
641.3,2.13
641.45,2.15
641.6,2.11
641.76,2.02
641.91,1.91
642.06,1.83
642.21,1.8
642.37,1.84
642.52,1.91
642.67,1.97
642.82,1.99
642.98,1.97
643.13,1.95
643.28,1.94
643.43,1.95
643.59,1.95
643.74,1.95
643.89,1.93
644.04,1.93
644.19,1.96
644.35,2
644.5,2.05
644.65,2.12
644.8,2.2
644.96,2.28
645.11,2.35
645.26,2.35
645.41,2.24
645.57,2.1
645.72,2.02
645.87,2.01
646.02,2.06
646.18,2.13
646.33,2.19
646.48,2.19
646.63,2.17
646.79,2.14
646.94,2.12
647.09,2.1
647.24,2.1
647.4,2.13
647.55,2.19
647.7,2.27
647.85,2.37
648,2.44
648.16,2.45
648.31,2.39
648.46,2.3
648.61,2.22
648.77,2.19
648.92,2.21
649.07,2.28
649.22,2.36
649.38,2.41
649.53,2.41
649.68,2.38
649.83,2.33
649.99,2.28
650.14,2.27
650.29,2.29
650.44,2.36
650.6,2.44
650.75,2.46
650.9,2.43
651.05,2.35
651.21,2.27
651.36,2.2
651.51,2.16
651.66,2.16
651.81,2.21
651.97,2.29
652.12,2.38
652.27,2.43
652.42,2.44
652.58,2.4
652.73,2.34
652.88,2.22
653.03,2.08
653.19,1.98
653.34,1.95
653.49,1.98
653.64,2.08
653.8,2.19
653.95,2.28
654.1,2.34
654.25,2.35
654.41,2.33
654.56,2.31
654.71,2.28
654.86,2.25
655.02,2.22
655.17,2.18
655.32,2.14
655.47,2.12
655.62,2.12
655.78,2.15
655.93,2.17
656.08,2.19
656.23,2.2
656.39,2.23
656.54,2.27
656.69,2.3
656.84,2.3
657,2.28
657.15,2.28
657.3,2.3
657.45,2.33
657.61,2.35
657.76,2.36
657.91,2.37
658.06,2.37
658.22,2.37
658.37,2.37
658.52,2.37
658.67,2.36
658.83,2.36
658.98,2.36
659.13,2.36
659.28,2.36
659.43,2.36
659.59,2.36
659.74,2.35
659.89,2.35
660.04,2.37
660.2,2.4
660.35,2.44
660.5,2.46
660.65,2.47
660.81,2.46
660.96,2.45
661.11,2.46
661.26,2.47
661.42,2.48
661.57,2.49
661.72,2.49
661.87,2.48
